"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","detailed_logs","drop_prob","enable_wandb","gamma","hidden_dim","learning_rate","model","momentum","num_epochs","num_views","optimizer","patience","pooling","scheduler","seed","step_size","task_name","use_scheduler","view_index","dev_accuracy","dev_auroc","dev_f1_score","dev_loss","test_accuracy","test_auroc","test_f1_score","test_precision","test_recall","train_loss"
"effortless-sweep-438","finished","-","","","2026-01-22T21:34:23.000Z","36","i4o2kxbt","256","false","0.18512922940182353","true","0.8808588244592819","256","0.00019631370866062052","VJEPA2","0.9","157","1","AdamW","3","max","step","25272","11","sustained_phonation_a","no","0","0.7169117647058824","0.7346999760937127","0.48322147651006714","0.5671212743310368","0.7265625","0.7437707641196013","0.4927536231884058","0.6296296296296297","0.4047619047619048","0.5799732705796153"
"trim-sweep-221","finished","-","","","2026-01-22T21:34:22.000Z","22","wlhk39r2","256","false","0.3425002280680598","true","0.8808588244592819","1024","0.0000661787280804595","VJEPA2_SSV2","0.9","139","1","SGD","3","mean","reduce","49477","11","sustained_phonation_e","yes","0","0.7011070110701108","0.7540569780021636","0.4413793103448276","0.5648188038945638","0.71484375","0.7157392026578072","0.396694214876033","0.6486486486486487","0.2857142857142857","0.5540446639846279"
"glowing-sweep-20","finished","-","","","2026-01-22T21:34:20.000Z","18","cz5xzmdg","256","false","0.40593914346680793","true","0.8808588244592819","1024","0.001070571412309527","VJEPA2","0.9","76","1","SGD","3","max","step","23959","11","resting_face","yes","0","0.6172839506172839","0.6445707070707071","0.693069306930693","0.6477421522140503","0.6363636363636364","0.6873315363881403","0.75","0.64","0.9056603773584906","0.5295018887213189"
"cool-sweep-24","finished","-","","","2026-01-22T21:34:17.000Z","16","0sape03p","256","false","0.23248061302610812","true","0.8808588244592819","768","0.0002951906457788024","ViViT","0.9","112","1","SGD","3","mean","reduce","70308","11","pangram_utterance","no","0","0.6493150684931507","0.6933476107616116","0.5328467153284672","0.6231596899359193","0.6900584795321637","0.7118251614737783","0.5092592592592593","0.48672566371681414","0.5339805825242718","0.5893402716970383"
"honest-sweep-17","finished","-","","","2026-01-22T21:34:16.000Z","14","gcl0d9ym","256","false","0.20021821341916696","true","0.8808588244592819","768","0.0001101555871742315","VideoMAE","0.9","66","1","SGD","3","mean","reduce","62311","11","reverse_count","yes","0","0.6544117647058824","0.6348314606741573","0","0.6407304441227633","0.6842105263157895","0.6282051282051282","0","0","0","0.6404904756501575"
"gentle-sweep-199","finished","-","","","2026-01-22T21:34:15.000Z","14","78wphc9r","256","false","0.15339919009005876","true","0.8808588244592819","1024","0.001057087312868359","ViViT","0.9","48","1","SGD","3","mean","step","89541","11","sustained_phonation_o","yes","0","0.7","0.7348885243909847","0.4087591240875912","0.5758574900803742","0.6938775510204082","0.7171969696969698","0.2857142857142857","0.6","0.1875","0.5341876494089762"
"hopeful-sweep-26","finished","-","","","2026-01-22T21:34:13.000Z","16","9e65jeiq","256","false","0.21095931876112464","true","0.8808588244592819","1024","0.00018209488039877284","VideoPrism","0.9","182","1","SGD","3","mean","reduce","35388","11","open_fist","no","0","0.7063953488372093","0.7437451437451438","0.5302325581395348","0.6704513250395309","0.7388535031847133","0.7576388888888889","0.5287356321839081","0.5476190476190477","0.5111111111111111","0.6790934215823344"
"still-sweep-100","finished","-","","","2026-01-22T21:34:13.000Z","14","2s3khxvt","256","false","0.4580820354635826","true","0.8808588244592819","512","0.00004789741050847285","VideoPrism","0.9","126","1","SGD","3","max","step","22728","11","finger_tapping","yes","0","0.5939226519337016","0.5992249922842153","0.4367816091954023","0.6882791232667576","0.6268221574344023","0.5894417475728155","0.42857142857142855","0.396694214876033","0.46601941747572817","0.6892456825947202"
"apricot-sweep-47","finished","-","","","2026-01-22T21:34:13.000Z","13","2287v01z","256","false","0.45328738400728774","true","0.8808588244592819","1024","0.000045356798416276335","VideoMAEv2","0.9","34","1","SGD","3","max","step","28789","11","head_pose","yes","0","0.6556776556776557","0.682909520993495","0.04081632653061224","0.6496116780972743","0.6745098039215687","0.5125385261978145","0","0","0","0.6561127436176747"
"brisk-sweep-150","finished","-","","","2026-01-22T21:34:11.000Z","14","8ncgwe7g","256","false","0.4663815946556973","true","0.8808588244592819","512","0.000018412068948058813","ViViT","0.9","70","1","SGD","3","max","reduce","90507","11","facial_expression_surprise","no","0","0.6685393258426966","0.5465745620282011","0","0.630682049842363","0.7121212121212122","0.5194624860022397","0","0","0","0.635150130318101"
"gentle-sweep-19","finished","-","","","2026-01-22T21:34:10.000Z","7","cz5xzmdg","256","false","0.31580663444970203","true","0.8808588244592819","512","0.002579507277886256","VideoPrism","0.9","44","1","AdamW","3","max","reduce","37529","11","resting_face","yes","0","0.5925925925925926","0.5978535353535354","0.7441860465116279","0.6757367849349976","0.6022727272727273","0.5202156334231807","0.75177304964539","0.6022727272727273","1","0.6384145061686108"
"zany-sweep-148","finished","-","","","2026-01-22T21:34:09.000Z","20","anpqbigc","256","false","0.34064600823080193","true","0.8808588244592819","512","0.0000959203258816648","ViViT","0.9","182","1","SGD","3","mean","step","44839","11","facial_expression_smile","no","0","0.6128133704735376","0.6663877266387727","0.43724696356275305","0.6473529187749687","0.6876876876876877","0.6756838905775077","0.4901960784313726","0.4716981132075472","0.5102040816326531","0.6347894202474612"
"magic-sweep-37","finished","-","","","2026-01-22T21:34:05.000Z","22","kdhpwwbt","256","false","0.382915535813548","true","0.8808588244592819","256","0.0006998983101823862","VJEPA2_SSV2","0.9","135","1","AdamW","3","mean","step","47319","11","nose_touch","no","0","0.7935103244837758","0.8517693740383837","0.6634615384615384","0.4430251717567444","0.7955271565495208","0.8313101926163724","0.6144578313253012","0.6623376623376623","0.5730337078651685","0.28299566573498797"
"swept-sweep-174","finished","-","","","2026-01-22T21:34:05.000Z","21","hhpm976u","256","false","0.4406691962528282","true","0.8808588244592819","256","0.00021068381066224705","VJEPA2","0.9","110","1","AdamW","3","mean","step","66186","11","facial_expression_disgust","yes","0","0.7666666666666667","0.810418773318456","0.6146788990825688","0.4997008124987285","0.7699115044247787","0.7971129045677677","0.5806451612903226","0.6352941176470588","0.5346534653465347","0.3517888972022075"
"eternal-sweep-8","finished","-","","","2026-01-22T21:34:04.000Z","15","455hbjvp","256","false","0.46400640587961595","true","0.8808588244592819","768","0.000012025146721070283","VideoMAEv2","0.9","129","1","AdamW","3","max","reduce","3640","11","tongue_twister","no","0","0.6984126984126984","0.770179913145378","0.5730337078651685","0.5473970174789429","0.7124463519313304","0.7428182899881014","0.49624060150375937","0.559322033898305","0.44594594594594594","0.44383419717358663"
"effortless-sweep-93","finished","-","","","2026-01-22T21:34:03.000Z","19","jkvt5udi","256","false","0.4972413967228356","true","0.8808588244592819","1024","0.00002505075753639334","VideoMAEv2","0.9","139","1","AdamW","3","max","step","30527","11","flip_palm","yes","0","0.7272727272727273","0.792708003796267","0.6008583690987125","0.5249550138051209","0.7101910828025477","0.739625468164794","0.4615384615384616","0.4875","0.4382022471910113","0.4740598282567971"
"autumn-sweep-46","finished","-","","","2026-01-22T21:34:03.000Z","9","2287v01z","256","false","0.49569272786033025","true","0.8808588244592819","512","0.0011826220886408218","VideoPrism","0.9","129","1","SGD","3","mean","reduce","55087","11","head_pose","no","0","0.673992673992674","0.7319929036073328","0.2644628099173554","0.5897263028682806","0.6823529411764706","0.7265340431493416","0.18181818181818185","0.5625","0.10843373493975904","0.5756678318945944"
"scarlet-sweep-23","finished","-","","","2026-01-22T21:34:02.000Z","9","0sape03p","256","false","0.1429024578604628","true","0.8808588244592819","1024","0.0012801629563924531","VideoPrism","0.9","72","1","AdamW","3","max","step","23007","11","pangram_utterance","no","0","0.7108108108108108","0.7466822794691647","0.5367965367965368","0.5568897144214527","0.7542857142857143","0.7882614018977656","0.5520833333333334","0.6309523809523809","0.4907407407407408","0.5387412212554764"
"resilient-sweep-128","finished","-","","","2026-01-22T21:34:01.000Z","22","8kymj26f","256","false","0.13949623029531286","true","0.8808588244592819","512","0.00014929210445321757","VJEPA2","0.9","85","1","SGD","3","max","reduce","72408","11","extend_arm","yes","0","0.7027777777777777","0.7096133059032742","0.33540372670807456","0.5750824822319879","0.7352941176470589","0.7361179766024056","0.4155844155844156","0.6153846153846154","0.3137254901960784","0.6029526056967365"
"worldly-sweep-140","finished","-","","","2026-01-22T21:34:01.000Z","19","2ga080l9","256","false","0.4445367106230127","true","0.8808588244592819","256","0.0045356506625118045","VJEPA2_SSV2","0.9","134","1","AdamW","3","mean","reduce","43019","11","eye_gaze","no","0","0.7306273062730627","0.7705854068998678","0.6054054054054054","0.5464796115991374","0.72265625","0.7389258028792912","0.5644171779141104","0.5822784810126582","0.5476190476190477","0.44157430365973827"
"sparkling-sweep-220","finished","-","","","2026-01-22T21:34:01.000Z","15","wlhk39r2","256","false","0.2872186204168835","true","0.8808588244592819","256","0.0011615637450290304","VideoMAEv2","0.9","113","1","AdamW","3","max","reduce","48573","11","sustained_phonation_e","no","0","0.7453874538745388","0.7759947109027527","0.6187845303867403","0.5396800362316004","0.73828125","0.7356727574750831","0.5314685314685315","0.6440677966101694","0.4523809523809524","0.46093730190682947"
"easy-sweep-16","finished","-","","","2026-01-22T21:34:01.000Z","12","gcl0d9ym","256","false","0.2730000267811422","true","0.8808588244592819","256","0.0020028532317474977","VideoMAE","0.9","42","1","SGD","3","max","reduce","44224","11","reverse_count","no","0","0.6544117647058824","0.6255677743246473","0","0.6356302885448232","0.6842105263157895","0.5985434683659535","0","0","0","0.6280731424669451"
"olive-sweep-99","finished","-","","","2026-01-22T21:33:57.000Z","14","2s3khxvt","256","false","0.2872253136788732","true","0.8808588244592819","512","0.00011809033703612388","VJEPA2","0.9","38","1","SGD","3","max","reduce","26003","11","finger_tapping","no","0","0.6795580110497238","0.7505572511230754","0.15942028985507245","0.5772140473950633","0.7317784256559767","0.7555825242718447","0.23333333333333336","0.8235294117647058","0.13592233009708737","0.6812487007734839"
"treasured-sweep-437","finished","-","","","2026-01-22T21:33:57.000Z","20","i4o2kxbt","256","false","0.4245091210764099","true","0.8808588244592819","1024","0.0004907967602400695","TimeSformer","0.9","179","1","AdamW","3","max","step","83049","11","sustained_phonation_a","no","0","0.7100371747211895","0.7817082111436949","0.5666666666666667","0.5329996174596057","0.71484375","0.7416251384274639","0.5290322580645161","0.5774647887323944","0.4880952380952381","0.4815752473764171"
"deep-sweep-198","finished","-","","","2026-01-22T21:33:55.000Z","16","78wphc9r","256","false","0.3893269481069307","true","0.8808588244592819","1024","0.0007227719335310976","VideoMAE","0.9","197","1","SGD","3","max","step","79025","11","sustained_phonation_o","no","0","0.6555555555555556","0.6605917015977159","0.041237113402061855","0.619588311071749","0.6747967479674797","0.6256024096385543","0","0","0","0.6032961490619705"
"youthful-sweep-36","finished","-","","","2026-01-22T21:33:49.000Z","11","kdhpwwbt","256","false","0.4919764264807619","true","0.8808588244592819","1024","0.0025095126351327057","VideoPrism","0.9","146","1","SGD","3","max","reduce","31435","11","nose_touch","yes","0","0.7610619469026548","0.7710745809377277","0.5668449197860963","0.5116350246390059","0.7859424920127795","0.7921348314606741","0.54421768707483","0.6896551724137931","0.449438202247191","0.4387904737309341"
"tough-sweep-18","finished","-","","","2026-01-22T21:33:49.000Z","17","cz5xzmdg","256","false","0.20104714035984636","true","0.8808588244592819","768","0.0011664462798015474","VideoMAE","0.9","171","1","SGD","3","mean","reduce","1561","11","resting_face","no","0","0.6075949367088608","0.38776881720430106","0.7559055118110236","0.6724122166633606","0.6","0.35409457900807384","0.75","0.6","1","0.6459038873139894"
"sage-sweep-92","finished","-","","","2026-01-22T21:33:48.000Z","13","jkvt5udi","256","false","0.3848233779525444","true","0.8808588244592819","768","0.0017466658274124","VideoPrism","0.9","163","1","AdamW","3","max","reduce","17452","11","flip_palm","yes","0","0.7478005865102639","0.8046899715279975","0.5473684210526316","0.4945840795368743","0.7611464968152867","0.8153807740324595","0.46808510638297873","0.6346153846153846","0.3707865168539326","0.5264797781710099"
"likely-sweep-25","finished","-","","","2026-01-22T21:33:46.000Z","22","9e65jeiq","256","false","0.2257956051489853","true","0.8808588244592819","768","0.003626819616872165","VideoMAEv2","0.9","181","1","SGD","3","mean","step","82681","11","open_fist","yes","0","0.7063953488372093","0.7961926961926962","0.61003861003861","0.5425656091335208","0.7356687898089171","0.7888392857142857","0.5870646766169154","0.5315315315315315","0.6555555555555556","0.5114798371964129"
"bumbling-sweep-149","finished","-","","","2026-01-22T21:33:45.000Z","22","8ncgwe7g","256","false","0.29131263426378484","true","0.8808588244592819","256","0.0019026347568972775","VJEPA2","0.9","146","1","AdamW","3","mean","step","46795","11","facial_expression_surprise","yes","0","0.729050279329609","0.7790607344632768","0.5402843601895735","0.5265375245882812","0.7699115044247787","0.7789958158995817","0.5760869565217391","0.6309523809523809","0.53","0.4153677429725875"
"crisp-sweep-15","finished","-","","","2026-01-22T21:33:45.000Z","9","gcl0d9ym","256","false","0.14352994969870583","true","0.8808588244592819","256","0.0020182767533875596","VideoPrism","0.9","95","1","AdamW","3","mean","step","56786","11","reverse_count","yes","0","0.7794117647058824","0.8383337317714559","0.6703296703296703","0.497146676568424","0.7294117647058823","0.7953908657887363","0.543046357615894","0.6029411764705882","0.4939759036144578","0.28161456255805695"
"classic-sweep-219","finished","-","","","2026-01-22T21:33:45.000Z","14","wlhk39r2","256","false","0.12751371837978775","true","0.8808588244592819","1024","0.000043237389334164015","ViViT","0.9","60","1","AdamW","3","max","step","9950","11","sustained_phonation_e","yes","0","0.7343173431734318","0.7560403894698882","0.5764705882352941","0.551476279747882","0.7004048582995951","0.7077833409194355","0.421875","0.54","0.34615384615384615","0.4447740454673767"
"proud-sweep-147","finished","-","","","2026-01-22T21:33:44.000Z","21","anpqbigc","256","false","0.11881503665296428","true","0.8808588244592819","256","0.00001312578187139044","VJEPA2","0.9","112","1","AdamW","3","mean","step","10572","11","facial_expression_smile","yes","0","0.6785714285714286","0.7119292778756265","0.5411764705882353","0.6005753704479763","0.7272727272727273","0.7682336532939537","0.5866666666666667","0.5365853658536586","0.6470588235294118","0.5392497952115604"
"toasty-sweep-173","finished","-","","","2026-01-22T21:33:44.000Z","17","hhpm976u","256","false","0.32565087027333883","true","0.8808588244592819","768","0.0015059618225995652","TimeSformer","0.9","113","1","AdamW","3","mean","step","61692","11","facial_expression_disgust","no","0","0.7333333333333333","0.768890128665574","0.5675675675675675","0.5409968455632528","0.7418397626112759","0.7512586004363149","0.485207100591716","0.6029411764705882","0.405940594059406","0.4286344720528472"
