name,id,seed,gamma,model,pooling,momentum,patience,drop_prob,num_views,optimizer,scheduler,step_size,task_name,batch_size,hidden_dim,num_epochs,view_index,enable_wandb,detailed_logs,learning_rate,use_scheduler,_runtime,_step,_timestamp,dev_accuracy,dev_auroc,dev_f1_score,dev_loss,test_accuracy,test_auroc,test_f1_score,test_npv,test_positives,test_precision,test_recall,test_samples,test_specificity,train_loss,_wandb.runtime
true-sweep-1717,fkbs63ss,29953,0.1,VideoPrism,mean,0.9,4,0.32045912754939354,1,AdamW,reduce,7,sustained_phonation_a,256,768,162,0,True,False,0.0016093435243554604,no,69,162,1770278392.9245858,0.8051470588235294,0.8446091322017691,0.7071823204419889,0.4773310037220226,0.71484375,0.7953349944629015,0.5228758169934641,0.7647058823529411,84,0.5797101449275363,0.47619047619047616,256,0.8313953488372093,0.37419468016441465,69
stilted-sweep-1266,akf93wxx,74184,0.1,VideoPrism,mean,0.9,3,0.37151605897685047,1,AdamW,reduce,10,sustained_phonation_a,256,768,162,0,True,False,0.0015749576945726458,no,76,162,1770246106.1317835,0.7794117647058824,0.8444896007650011,0.6907216494845361,0.47052673381917615,0.69140625,0.7901439645625692,0.5153374233128835,0.7627118644067796,84,0.5316455696202531,0.5,256,0.7848837209302325,0.37465566659081334,76
neat-sweep-1215,wf1wuqof,36934,0.1,VideoPrism,mean,0.9,5,0.3338561548216694,1,AdamW,step,7,sustained_phonation_a,256,768,193,0,True,False,0.0012032936626753816,no,91,193,1770242434.732507,0.7867647058823529,0.8443103036098495,0.7040816326530612,0.47457050575929527,0.68359375,0.7884136212624585,0.5263157894736842,0.7692307692307693,84,0.5172413793103449,0.5357142857142857,256,0.7558139534883721,0.3540935105314104,91
zesty-sweep-90,g39jxjdp,20345,0.1,VideoPrism,mean,0.9,5,0.2196681407692153,1,AdamW,reduce,10,sustained_phonation_a,256,768,125,0,True,False,0.005542663990668075,no,70,125,1770157587.0218863,0.7720588235294118,0.8443103036098494,0.696078431372549,0.4806540783713846,0.7109375,0.7841915836101883,0.5888888888888889,0.80625,84,0.5520833333333334,0.6309523809523809,256,0.75,0.3387167677115102,70
eager-sweep-1156,shcgfbgx,77720,0.1,VideoPrism,mean,0.9,4,0.3097761733297507,1,AdamW,reduce,7,sustained_phonation_a,256,768,196,0,True,False,0.0012302554242638005,no,88,196,1770237891.2392642,0.7867647058823529,0.8442505378914654,0.6979166666666666,0.46890023876638975,0.6953125,0.7911821705426357,0.5063291139240507,0.7582417582417582,84,0.5405405405405406,0.47619047619047616,256,0.8023255813953488,0.38867323985218194,88
vague-sweep-874,krn0aagj,86965,0.1,VideoPrism,mean,0.9,5,0.45261785290729983,1,AdamW,reduce,10,sustained_phonation_a,256,1024,195,0,True,False,0.009607312295765835,no,88,195,1770216978.5956972,0.7977941176470589,0.8440114750179298,0.708994708994709,0.4791971094468061,0.69140625,0.7931893687707642,0.5269461077844312,0.7687861271676301,84,0.5301204819277109,0.5238095238095238,256,0.7732558139534884,0.34323394513829836,88
dainty-sweep-1084,zeodiu0j,67852,0.1,VideoPrism,mean,0.9,3,0.35957815999333975,1,AdamW,reduce,7,sustained_phonation_a,256,1024,105,0,True,False,0.0005071163778302794,no,51,105,1770232617.3115623,0.7830882352941176,0.843772412144394,0.7035175879396985,0.477271879420561,0.70703125,0.789936323366556,0.5664739884393064,0.7904191616766467,84,0.550561797752809,0.5833333333333334,256,0.7674418604651163,0.3565661675773948,51
easy-sweep-1605,4qcu6bq7,32903,0.1,VideoPrism,mean,0.9,4,0.11037190357540631,1,AdamW,reduce,6,sustained_phonation_a,256,1024,199,0,True,False,0.0033991843990122386,no,95,199,1770270587.819182,0.7794117647058824,0.8437126464260101,0.6938775510204082,0.4700804738437428,0.703125,0.7840531561461794,0.5365853658536586,0.7727272727272727,84,0.55,0.5238095238095238,256,0.7906976744186046,0.37334948125595974,95
hardy-sweep-1026,nb6b4nv8,67234,0.1,VideoPrism,mean,0.9,4,0.19475072719584616,1,AdamW,reduce,5,sustained_phonation_a,256,768,85,0,True,False,0.0004814903525126277,no,36,85,1770228278.9538012,0.7720588235294118,0.8436528807076262,0.6868686868686869,0.4752532559282639,0.68359375,0.786060354374308,0.5030674846625767,0.7570621468926554,84,0.5189873417721519,0.4880952380952381,256,0.7790697674418605,0.36451520419282246,36
lemon-sweep-1281,if0kbaf5,24739,0.1,VideoPrism,mean,0.9,5,0.2031939955070511,1,AdamW,reduce,9,sustained_phonation_a,256,1024,101,0,True,False,0.0008916584144477546,no,44,101,1770247112.0307567,0.8014705882352942,0.8436528807076261,0.7,0.4664161485784194,0.69921875,0.7868217054263565,0.5032258064516129,0.7567567567567568,84,0.5492957746478874,0.4642857142857143,256,0.813953488372093,0.3631114426235044,44
radiant-sweep-400,h0d2aenh,11315,0.1,VideoPrism,mean,0.9,5,0.21584841482716471,1,AdamW,reduce,10,sustained_phonation_a,256,1024,26,0,True,False,0.0013049345668201188,no,16,26,1770181487.178964,0.7720588235294118,0.8435333492708582,0.693069306930693,0.4807547120486989,0.703125,0.7972037652270211,0.5581395348837209,0.7857142857142857,84,0.5454545454545454,0.5714285714285714,256,0.7674418604651163,0.33934144248542614,16
sweepy-sweep-76,koizcj9e,44926,0.1,VideoPrism,mean,0.9,5,0.19071688076760465,1,AdamW,reduce,10,sustained_phonation_a,256,1024,24,0,True,False,0.0021269888067785444,no,13,24,1770156698.3613508,0.7683823529411765,0.8433540521157066,0.6865671641791045,0.48078423037248497,0.70703125,0.7933970099667773,0.5454545454545454,0.7771428571428571,84,0.5555555555555556,0.5357142857142857,256,0.7906976744186046,0.334611807867851,13
